offset,Chord,NormalForm,PCsInNormalForm,GlobalScaleDegrees,HighestPitch,LowestPitch,file,Composer,LocalTonic,LocalMode,LocalSDForm_BassSD,Confidence,octScalePitch,offsetRange,pitchSet,oct_list_set,"[C,C#,D,E-,E,F,F#,G,G#,A,B-,B]"
170.5,<music21.chord.Chord D5 D4>,[0],[2],[0],74,62,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[0]_0,0.697580237,"['D5', 'D4']",170.0 to 170.625,"[2, 4]","['D4', 'D5', 'E4']","[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
170.625,<music21.chord.Chord D5 D4>,[0],[2],[0],74,62,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[0]_0,0.697580237,"['D5', 'D4']",170.0 to 170.625,"[2, 4]","['D4', 'D5', 'E4']","[0, 0, 2, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
171.0,<music21.chord.Chord E5 C#4 E4>,"[0, 3]","[1, 4]","[11, 2]",76,61,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[11, 2]_11",0.697580237,"['E5', 'C#4', 'E4']",171.0 to 171.875,"[1, 4, 10]","['B-3', 'C#4', 'E4', 'E5']","[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0]"
171.5,<music21.chord.Chord E5 C#4 E4 B-3>,"[0, 3, 6]","[10, 1, 4]","[8, 11, 2]",76,58,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[8, 11, 2]_8",0.697580237,"['E5', 'C#4', 'E4', 'B-3']",171.0 to 171.875,"[1, 4, 10]","['B-3', 'C#4', 'E4', 'E5']","[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0]"
171.625,<music21.chord.Chord E5 C#4 E4>,"[0, 3]","[1, 4]","[11, 2]",76,61,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[11, 2]_11",0.697580237,"['E5', 'C#4', 'E4']",171.0 to 171.875,"[1, 4, 10]","['B-3', 'C#4', 'E4', 'E5']","[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0]"
171.875,<music21.chord.Chord E5 E4>,[0],[4],[2],76,64,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[2]_2,0.697580237,"['E5', 'E4']",171.0 to 171.875,"[1, 4, 10]","['B-3', 'C#4', 'E4', 'E5']","[0, 1, 0, 0, 2, 0, 0, 0, 0, 0, 1, 0]"
172.0,<music21.chord.Chord E5 E4 A3>,"[0, 5]","[4, 9]","[2, 7]",76,57,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[2, 7]_7",0.697580237,"['E5', 'E4', 'A3']",172.0 to 172.625,"[4, 7, 9]","['A3', 'E4', 'E5', 'G3']","[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]"
172.125,<music21.chord.Chord E5 E4>,[0],[4],[2],76,64,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[2]_2,0.697580237,"['E5', 'E4']",172.0 to 172.625,"[4, 7, 9]","['A3', 'E4', 'E5', 'G3']","[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]"
172.5,<music21.chord.Chord E5 E4 G3>,"[0, 3]","[4, 7]","[2, 5]",76,55,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[2, 5]_5",0.697580237,"['E5', 'E4', 'G3']",172.0 to 172.625,"[4, 7, 9]","['A3', 'E4', 'E5', 'G3']","[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]"
172.625,<music21.chord.Chord E5 E4>,[0],[4],[2],76,64,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[2]_2,0.697580237,"['E5', 'E4']",172.0 to 172.625,"[4, 7, 9]","['A3', 'E4', 'E5', 'G3']","[0, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0]"
173.0,<music21.chord.Chord E5 E4 F3>,"[0, 1]","[4, 5]","[2, 3]",76,53,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[2, 3]_3",0.697580237,"['E5', 'E4', 'F3']",173.0 to 173.625,"[4, 5]","['E3', 'E4', 'E5', 'F3']","[0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]"
173.125,<music21.chord.Chord E5 E4>,[0],[4],[2],76,64,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[2]_2,0.697580237,"['E5', 'E4']",173.0 to 173.625,"[4, 5]","['E3', 'E4', 'E5', 'F3']","[0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]"
173.5,<music21.chord.Chord E5 E4 E3>,[0],[4],[2],76,52,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[2]_2,0.697580237,"['E5', 'E4', 'E3']",173.0 to 173.625,"[4, 5]","['E3', 'E4', 'E5', 'F3']","[0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]"
173.625,<music21.chord.Chord E5 E4>,[0],[4],[2],76,64,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[2]_2,0.697580237,"['E5', 'E4']",173.0 to 173.625,"[4, 5]","['E3', 'E4', 'E5', 'F3']","[0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0]"
174.0,<music21.chord.Chord F5 F4 D3>,"[0, 3]","[2, 5]","[0, 3]",77,50,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[0, 3]_0",0.697580237,"['F5', 'F4', 'D3']",174.0 to 174.875,"[2, 5, 9]","['A4', 'D3', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
174.5,<music21.chord.Chord F5 A4 F4 D3>,"[0, 3, 7]","[2, 5, 9]","[0, 3, 7]",77,50,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[0, 3, 7]_0",0.646336071,"['F5', 'A4', 'F4', 'D3']",174.0 to 174.875,"[2, 5, 9]","['A4', 'D3', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
174.625,<music21.chord.Chord F5 F4 D3>,"[0, 3]","[2, 5]","[0, 3]",77,50,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[0, 3]_0",0.646336071,"['F5', 'F4', 'D3']",174.0 to 174.875,"[2, 5, 9]","['A4', 'D3', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
174.875,<music21.chord.Chord F5 F4>,[0],[5],[3],77,65,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[3]_3,0.646336071,"['F5', 'F4']",174.0 to 174.875,"[2, 5, 9]","['A4', 'D3', 'F4', 'F5']","[0, 0, 1, 0, 0, 2, 0, 0, 0, 1, 0, 0]"
175.0,<music21.chord.Chord F5 G4 F4>,"[0, 2]","[5, 7]","[3, 5]",77,65,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[3, 5]_3",0.646336071,"['F5', 'G4', 'F4']",175.0 to 175.625,"[5, 7]","['F4', 'F5', 'G4']","[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]"
175.125,<music21.chord.Chord F5 F4>,[0],[5],[3],77,65,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[3]_3,0.646336071,"['F5', 'F4']",175.0 to 175.625,"[5, 7]","['F4', 'F5', 'G4']","[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]"
175.5,<music21.chord.Chord F5 F4>,[0],[5],[3],77,65,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[3]_3,0.646336071,"['F5', 'F4']",175.0 to 175.625,"[5, 7]","['F4', 'F5', 'G4']","[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]"
175.625,<music21.chord.Chord F5 F4>,[0],[5],[3],77,65,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[3]_3,0.646336071,"['F5', 'F4']",175.0 to 175.625,"[5, 7]","['F4', 'F5', 'G4']","[0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 0]"
176.0,<music21.chord.Chord F5 E4 F4>,"[0, 1]","[4, 5]","[2, 3]",77,64,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[2, 3]_2",0.646336071,"['F5', 'E4', 'F4']",176.0 to 176.625,"[2, 4, 5]","['D4', 'E4', 'F4', 'F5']","[0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
176.125,<music21.chord.Chord F5 F4>,[0],[5],[3],77,65,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[3]_3,0.631183016,"['F5', 'F4']",176.0 to 176.625,"[2, 4, 5]","['D4', 'E4', 'F4', 'F5']","[0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
176.5,<music21.chord.Chord F5 D4 F4>,"[0, 3]","[2, 5]","[0, 3]",77,62,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[0, 3]_0",0.631183016,"['F5', 'D4', 'F4']",176.0 to 176.625,"[2, 4, 5]","['D4', 'E4', 'F4', 'F5']","[0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
176.625,<music21.chord.Chord F5 F4>,[0],[5],[3],77,65,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[3]_3,0.631183016,"['F5', 'F4']",176.0 to 176.625,"[2, 4, 5]","['D4', 'E4', 'F4', 'F5']","[0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0]"
177.0,<music21.chord.Chord G5 B-4 G4>,"[0, 3]","[7, 10]","[5, 8]",79,67,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[5, 8]_5",0.631183016,"['G5', 'B-4', 'G4']",177.0 to 177.875,"[7, 10]","['B-4', 'G3', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]"
177.5,<music21.chord.Chord G5 B-4 G4 G3>,"[0, 3]","[7, 10]","[5, 8]",79,55,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[5, 8]_5",0.596850026,"['G5', 'B-4', 'G4', 'G3']",177.0 to 177.875,"[7, 10]","['B-4', 'G3', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]"
177.625,<music21.chord.Chord G5 B-4 G4>,"[0, 3]","[7, 10]","[5, 8]",79,67,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[5, 8]_5",0.596850026,"['G5', 'B-4', 'G4']",177.0 to 177.875,"[7, 10]","['B-4', 'G3', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]"
177.875,<music21.chord.Chord G5 G4>,[0],[7],[5],79,67,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,[5]_5,0.596850026,"['G5', 'G4']",177.0 to 177.875,"[7, 10]","['B-4', 'G3', 'G4', 'G5']","[0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0]"
178.0,<music21.chord.Chord G5 G4 F3>,"[0, 2]","[5, 7]","[3, 5]",79,53,String Quartet Op1 No3 iv D major.mid,Haydn,2,minor,"[3, 5]_3",0.596850026,"['G5', 'G4', 'F3']",178.0 to 178.625,"[4, 5, 7]","['E3', 'F3', 'G4', 'G5']","[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
178.125,<music21.chord.Chord G5 G4>,[0],[7],[5],79,67,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4']",178.0 to 178.625,"[4, 5, 7]","['E3', 'F3', 'G4', 'G5']","[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
178.5,<music21.chord.Chord G5 G4 E3>,"[0, 3]","[4, 7]","[2, 5]",79,52,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4', 'E3']",178.0 to 178.625,"[4, 5, 7]","['E3', 'F3', 'G4', 'G5']","[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
178.625,<music21.chord.Chord G5 G4>,[0],[7],[5],79,67,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4']",178.0 to 178.625,"[4, 5, 7]","['E3', 'F3', 'G4', 'G5']","[0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0]"
179.0,<music21.chord.Chord G5 G4 D3>,"[0, 5]","[2, 7]","[0, 5]",79,50,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4', 'D3']",179.0 to 179.625,"[0, 2, 7]","['C3', 'D3', 'G4', 'G5']","[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
179.125,<music21.chord.Chord G5 G4>,[0],[7],[5],79,67,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4']",179.0 to 179.625,"[0, 2, 7]","['C3', 'D3', 'G4', 'G5']","[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
179.5,<music21.chord.Chord G5 G4 C3>,"[0, 5]","[7, 0]","[5, 10]",79,48,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4', 'C3']",179.0 to 179.625,"[0, 2, 7]","['C3', 'D3', 'G4', 'G5']","[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
179.625,<music21.chord.Chord G5 G4>,[0],[7],[5],79,67,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['G5', 'G4']",179.0 to 179.625,"[0, 2, 7]","['C3', 'D3', 'G4', 'G5']","[1, 0, 1, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
180.0,<music21.chord.Chord A5 A4 F3>,"[0, 4]","[5, 9]","[3, 7]",81,53,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'A4', 'F3']",180.0 to 180.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
180.5,<music21.chord.Chord A5 C5 A4 F3>,"[0, 4, 7]","[5, 9, 0]","[3, 7, 10]",81,53,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'C5', 'A4', 'F3']",180.0 to 180.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
180.625,<music21.chord.Chord A5 A4 F3>,"[0, 4]","[5, 9]","[3, 7]",81,53,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'A4', 'F3']",180.0 to 180.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
180.875,<music21.chord.Chord A5 A4>,[0],[9],[7],81,69,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'A4']",180.0 to 180.875,"[0, 5, 9]","['A4', 'A5', 'C5', 'F3']","[1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0]"
181.0,<music21.chord.Chord A5 B-4 A4>,"[0, 1]","[9, 10]","[7, 8]",81,69,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'B-4', 'A4']",181.0 to 181.625,"[9, 10]","['A4', 'A5', 'B-4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
181.125,<music21.chord.Chord A5 A4>,[0],[9],[7],81,69,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'A4']",181.0 to 181.625,"[9, 10]","['A4', 'A5', 'B-4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
181.5,<music21.chord.Chord A5 A4>,[0],[9],[7],81,69,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'A4']",181.0 to 181.625,"[9, 10]","['A4', 'A5', 'B-4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
181.625,<music21.chord.Chord A5 A4>,[0],[9],[7],81,69,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'A4']",181.0 to 181.625,"[9, 10]","['A4', 'A5', 'B-4']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0]"
182.0,<music21.chord.Chord A5 G4 A4>,"[0, 2]","[7, 9]","[5, 7]",81,67,String Quartet Op1 No3 iv D major.mid,Haydn,Ambiguous,Ambiguous,Ambiguous,0.0,"['A5', 'G4', 'A4']",182.0 to 182.625,"[5, 7, 9]","['A4', 'A5', 'F4', 'G4']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]"
182.125,<music21.chord.Chord A5 A4>,[0],[9],[7],81,69,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,[11]_11,0.762180093,"['A5', 'A4']",182.0 to 182.625,"[5, 7, 9]","['A4', 'A5', 'F4', 'G4']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]"
182.5,<music21.chord.Chord A5 F4 A4>,"[0, 4]","[5, 9]","[3, 7]",81,65,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[7, 11]_7",0.762180093,"['A5', 'F4', 'A4']",182.0 to 182.625,"[5, 7, 9]","['A4', 'A5', 'F4', 'G4']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]"
182.625,<music21.chord.Chord A5 A4>,[0],[9],[7],81,69,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,[11]_11,0.762180093,"['A5', 'A4']",182.0 to 182.625,"[5, 7, 9]","['A4', 'A5', 'F4', 'G4']","[0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 0, 0]"
183.0,<music21.chord.Chord B-5 D5 B-4>,"[0, 4]","[10, 2]","[8, 0]",82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[0, 4]_0",0.762180093,"['B-5', 'D5', 'B-4']",183.0 to 183.875,"[2, 10]","['B-3', 'B-4', 'B-5', 'D5']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
183.5,<music21.chord.Chord B-5 D5 B-4 B-3>,"[0, 4]","[10, 2]","[8, 0]",82,58,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[0, 4]_0",0.762180093,"['B-5', 'D5', 'B-4', 'B-3']",183.0 to 183.875,"[2, 10]","['B-3', 'B-4', 'B-5', 'D5']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
183.625,<music21.chord.Chord B-5 D5 B-4>,"[0, 4]","[10, 2]","[8, 0]",82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[0, 4]_0",0.762180093,"['B-5', 'D5', 'B-4']",183.0 to 183.875,"[2, 10]","['B-3', 'B-4', 'B-5', 'D5']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
183.875,<music21.chord.Chord B-5 B-4>,[0],[10],[8],82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,[0]_0,0.762180093,"['B-5', 'B-4']",183.0 to 183.875,"[2, 10]","['B-3', 'B-4', 'B-5', 'D5']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 3, 0]"
184.0,<music21.chord.Chord B-5 B-4 A3>,"[0, 1]","[9, 10]","[7, 8]",82,57,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[11, 0]_11",0.762180093,"['B-5', 'B-4', 'A3']",184.0 to 184.625,"[7, 9, 10]","['A3', 'B-4', 'B-5', 'G3']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]"
184.125,<music21.chord.Chord B-5 B-4>,[0],[10],[8],82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,[0]_0,0.762180093,"['B-5', 'B-4']",184.0 to 184.625,"[7, 9, 10]","['A3', 'B-4', 'B-5', 'G3']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]"
184.5,<music21.chord.Chord B-5 B-4 G3>,"[0, 3]","[7, 10]","[5, 8]",82,55,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[9, 0]_9",0.762180093,"['B-5', 'B-4', 'G3']",184.0 to 184.625,"[7, 9, 10]","['A3', 'B-4', 'B-5', 'G3']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]"
184.625,<music21.chord.Chord B-5 B-4>,[0],[10],[8],82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,[0]_0,0.762180093,"['B-5', 'B-4']",184.0 to 184.625,"[7, 9, 10]","['A3', 'B-4', 'B-5', 'G3']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 0]"
185.0,<music21.chord.Chord B-5 G5 B-4 F3>,"[0, 2, 5]","[5, 7, 10]","[3, 5, 8]",82,53,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[7, 9, 0]_7",0.762180093,"['B-5', 'G5', 'B-4', 'F3']",185.0 to 185.875,"[4, 5, 7, 10]","['B-4', 'B-5', 'E3', 'F3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]"
185.125,<music21.chord.Chord B-5 G5 B-4>,"[0, 3]","[7, 10]","[5, 8]",82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[9, 0]_0",0.762180093,"['B-5', 'G5', 'B-4']",185.0 to 185.875,"[4, 5, 7, 10]","['B-4', 'B-5', 'E3', 'F3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]"
185.5,<music21.chord.Chord B-5 G5 B-4 E3>,"[0, 3, 6]","[4, 7, 10]","[2, 5, 8]",82,52,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[6, 9, 0]_6",0.762180093,"['B-5', 'G5', 'B-4', 'E3']",185.0 to 185.875,"[4, 5, 7, 10]","['B-4', 'B-5', 'E3', 'F3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]"
185.625,<music21.chord.Chord B-5 G5 B-4>,"[0, 3]","[7, 10]","[5, 8]",82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[9, 0]_0",0.762180093,"['B-5', 'G5', 'B-4']",185.0 to 185.875,"[4, 5, 7, 10]","['B-4', 'B-5', 'E3', 'F3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]"
185.875,<music21.chord.Chord B-5 B-4>,[0],[10],[8],82,70,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,[0]_0,0.762180093,"['B-5', 'B-4']",185.0 to 185.875,"[4, 5, 7, 10]","['B-4', 'B-5', 'E3', 'F3', 'G5']","[0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 2, 0]"
186.0,<music21.chord.Chord A5 F5 A4 F3>,"[0, 4]","[5, 9]","[3, 7]",81,53,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[7, 11]_7",0.762180093,"['A5', 'F5', 'A4', 'F3']",186.0 to 186.625,"[5, 9]","['A3', 'A4', 'A5', 'F3', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0]"
186.125,<music21.chord.Chord A5 F5 A4>,"[0, 4]","[5, 9]","[3, 7]",81,69,String Quartet Op1 No3 iv D major.mid,Haydn,10,major,"[7, 11]_11",0.762180093,"['A5', 'F5', 'A4']",186.0 to 186.625,"[5, 9]","['A3', 'A4', 'A5', 'F3', 'F5']","[0, 0, 0, 0, 0, 2, 0, 0, 0, 3, 0, 0]"
